0.175           65.6116
0.1225          63.5619
0.08575         62.1612
0.060025        61.1971
0.0420175       60.5304
0.0294122       60.0675
0.0205886       59.7454
0.014412        59.5209
0.0100884       59.3642
0.00706188      59.2547
0.00494332      59.1782
0.00346032      59.1247
0.00242223      59.0873
0.00169556      59.0611
0.00118689      59.0427
0.000830823     59.0299
0.000581576     59.0209
0.000407103     59.0147
0.000284972     59.0103
0.000199481     59.0072
0.000139636      59.005
9.77455e-05     59.0035
6.84219e-05     59.0025
4.78953e-05     59.0017
3.35267e-05     59.0012
2.34687e-05     59.0008
1.64281e-05     59.0006
1.14997e-05     59.0004
8.04976e-06     59.0003
5.63484e-06     59.0002
3.94438e-06     59.0001
2.76107e-06     59.0001
1.93275e-06     59.0001
1.35292e-06          59
9.47047e-07          59
6.62933e-07          59
4.64053e-07          59
3.24837e-07          59
2.27386e-07          59
1.5917e-07           59
1.11419e-07          59
7.79934e-08          59
5.45954e-08          59
3.82168e-08          59
2.67517e-08          59
1.87262e-08          59
1.31083e-08          59
9.17584e-09          59
6.42309e-09          59
4.49616e-09          59
3.14731e-09          59
2.20312e-09          59
1.54218e-09          59
1.07953e-09          59
7.5567e-10           59
5.28969e-10          59
3.70278e-10          59
2.59195e-10          59
1.81436e-10          59
1.27005e-10          59
8.89038e-11     59.0002
6.22327e-11     59.0003
4.35629e-11     59.0002
3.0494e-11      58.9997
2.13458e-11     58.9996
1.49421e-11     59.0011
1.04594e-11     59.0006
7.32161e-12     59.0009
5.12513e-12      59.002
3.58759e-12     59.0048
2.51131e-12     59.0008
1.75792e-12     58.9923
1.23054e-12      59.001
8.6138e-13      59.0125
6.02966e-13     59.0149
4.22076e-13     58.9711
2.95453e-13     58.9687
2.06817e-13     59.0237
1.44772e-13     58.9942
1.01341e-13     58.9662
7.09384e-14     59.0964
4.96569e-14     59.0964
3.47598e-14     58.8715
2.43319e-14     59.2804
1.70323e-14     58.4043
1.19226e-14     59.5962
8.34583e-15     59.5962
5.84208e-15       58.38
4.08946e-15     57.3375
2.86262e-15     54.6071
2.00383e-15     63.8265
1.40268e-15     55.7216
9.81878e-16     57.8925
6.87315e-16     82.7036
4.8112e-16      44.3055
3.36784e-16     63.2936
2.35749e-16     90.4194
1.65024e-16           0
1.15517e-16           0
8.08619e-17           0
