0.000000	0.000000
0.500000	0.141923
1.000000	0.200709
1.500000	0.245817
2.000000	0.283845
2.500000	0.317349
3.000000	0.347638
3.500000	0.375492
4.000000	0.401418
4.500000	0.425768
5.000000	0.448799
5.500000	0.470704
6.000000	0.491635
6.500000	0.511710
7.000000	0.531026
7.500000	0.549664
8.000000	0.567691
8.500000	0.585162
9.000000	0.602127
9.500000	0.618627
10.000000	0.634698
10.500000	0.650371
11.000000	0.665676
11.500000	0.680637
12.000000	0.695276
12.500000	0.709613
13.000000	0.723667
13.500000	0.737452
14.000000	0.750984
14.500000	0.764277
15.000000	0.777343
15.500000	0.790192
16.000000	0.802836
16.500000	0.815284
17.000000	0.827544
17.500000	0.839626
18.000000	0.851536
18.500000	0.863282
19.000000	0.874870
19.500000	0.886307
20.000000	0.897598
20.500000	0.908749
21.000000	0.919764
21.500000	0.930649
22.000000	0.941409
22.500000	0.952046
23.000000	0.962567
23.500000	0.972973
24.000000	0.983269
24.500000	0.993459
25.000000	1.003545
25.500000	1.013531
26.000000	1.023419
26.500000	1.033213
27.000000	1.042915
27.500000	1.052527
28.000000	1.062052
28.500000	1.071493
29.000000	1.080851
29.500000	1.090129
30.000000	1.099328
30.500000	1.108452
31.000000	1.117500
31.500000	1.126476
32.000000	1.135382
32.500000	1.144217
33.000000	1.152985
33.500000	1.161687
34.000000	1.170324
34.500000	1.178898
35.000000	1.187410
35.500000	1.195862
36.000000	1.204254
36.500000	1.212588
37.000000	1.220865
37.500000	1.229087
38.000000	1.237253
38.500000	1.245367
39.000000	1.253427
39.500000	1.261436
40.000000	1.269395
40.500000	1.277304
41.000000	1.285165
41.500000	1.292977
42.000000	1.300743
42.500000	1.308463
43.000000	1.316137
43.500000	1.323767
44.000000	1.331353
44.500000	1.338896
45.000000	1.346397
45.500000	1.353856
46.000000	1.361275
46.500000	1.368653
47.000000	1.375992
47.500000	1.383291
48.000000	1.390553
48.500000	1.397776
49.000000	1.404963
49.500000	1.412113
50.000000	1.419227
50.500000	1.426305
51.000000	1.433349
51.500000	1.440358
52.000000	1.447333
52.500000	1.454275
53.000000	1.461184
53.500000	1.468060
54.000000	1.474904
54.500000	1.481716
55.000000	1.488498
55.500000	1.495248
56.000000	1.501969
56.500000	1.508659
57.000000	1.515320
57.500000	1.521951
58.000000	1.528554
58.500000	1.535129
59.000000	1.541675
59.500000	1.548194
60.000000	1.554685
60.500000	1.561150
61.000000	1.567587
61.500000	1.573999
62.000000	1.580384
62.500000	1.586744
63.000000	1.593078
63.500000	1.599387
64.000000	1.605672
64.500000	1.611932
65.000000	1.618168
65.500000	1.624379
66.000000	1.630568
66.500000	1.636732
67.000000	1.642874
67.500000	1.648993
68.000000	1.655089
68.500000	1.661162
69.000000	1.667214
69.500000	1.673244
70.000000	1.679252
70.500000	1.685239
71.000000	1.691204
71.500000	1.697149
72.000000	1.703072
72.500000	1.708975
73.000000	1.714858
73.500000	1.720721
74.000000	1.726564
74.500000	1.732387
75.000000	1.738191
75.500000	1.743975
76.000000	1.749740
76.500000	1.755487
77.000000	1.761214
77.500000	1.766923
78.000000	1.772614
78.500000	1.778286
79.000000	1.783941
79.500000	1.789577
80.000000	1.795196
80.500000	1.800797
81.000000	1.806381
81.500000	1.811948
82.000000	1.817497
82.500000	1.823030
83.000000	1.828546
83.500000	1.834045
84.000000	1.839528
84.500000	1.844995
85.000000	1.850445
85.500000	1.855880
86.000000	1.861299
86.500000	1.866702
87.000000	1.872089
87.500000	1.877461
88.000000	1.882817
88.500000	1.888159
89.000000	1.893485
89.500000	1.898796
90.000000	1.904093
90.500000	1.909375
91.000000	1.914642
91.500000	1.919895
92.000000	1.925133
92.500000	1.930357
93.000000	1.935567
93.500000	1.940764
94.000000	1.945946
94.500000	1.951114
95.000000	1.956269
95.500000	1.961411
96.000000	1.966538
96.500000	1.971653
97.000000	1.976754
97.500000	1.981843
98.000000	1.986918
98.500000	1.991980
99.000000	1.997029
99.500000	2.002066
100.000000	2.007090
100.500000	2.012101
101.000000	2.017100
101.500000	2.022087
102.000000	2.027061
102.500000	2.032024
103.000000	2.036974
103.500000	2.041912
104.000000	2.046838
104.500000	2.051753
105.000000	2.056655
105.500000	2.061546
106.000000	2.066426
106.500000	2.071293
107.000000	2.076150
107.500000	2.080995
108.000000	2.085829
108.500000	2.090652
109.000000	2.095463
109.500000	2.100264
110.000000	2.105054
110.500000	2.109832
111.000000	2.114600
111.500000	2.119358
112.000000	2.124104
112.500000	2.128840
113.000000	2.133566
113.500000	2.138281
114.000000	2.142986
114.500000	2.147680
115.000000	2.152364
115.500000	2.157038
116.000000	2.161702
116.500000	2.166356
117.000000	2.171000
117.500000	2.175634
118.000000	2.180258
118.500000	2.184872
119.000000	2.189477
119.500000	2.194072
120.000000	2.198657
120.500000	2.203233
121.000000	2.207799
121.500000	2.212356
122.000000	2.216903
122.500000	2.221441
123.000000	2.225970
123.500000	2.230490
124.000000	2.235001
124.500000	2.239502
125.000000	2.243995
125.500000	2.248478
126.000000	2.252953
126.500000	2.257419
127.000000	2.261875
127.500000	2.266324
128.000000	2.270763
128.500000	2.275194
129.000000	2.279616
129.500000	2.284030
130.000000	2.288435
130.500000	2.292831
131.000000	2.297219
131.500000	2.301599
132.000000	2.305971
132.500000	2.310334
133.000000	2.314689
133.500000	2.319036
134.000000	2.323375
134.500000	2.327705
135.000000	2.332028
135.500000	2.336342
136.000000	2.340649
136.500000	2.344948
137.000000	2.349239
137.500000	2.353522
138.000000	2.357797
138.500000	2.362064
139.000000	2.366324
139.500000	2.370576
140.000000	2.374821
140.500000	2.379058
141.000000	2.383287
141.500000	2.387509
142.000000	2.391724
142.500000	2.395931
143.000000	2.400130
143.500000	2.404323
144.000000	2.408508
144.500000	2.412686
145.000000	2.416856
145.500000	2.421020
146.000000	2.425176
146.500000	2.429325
147.000000	2.433467
147.500000	2.437602
148.000000	2.441730
148.500000	2.445851
149.000000	2.449965
149.500000	2.454073
150.000000	2.458173
150.500000	2.462267
151.000000	2.466353
151.500000	2.470433
152.000000	2.474507
152.500000	2.478573
153.000000	2.482633
153.500000	2.486686
154.000000	2.490733
154.500000	2.494773
155.000000	2.498807
155.500000	2.502834
156.000000	2.506855
156.500000	2.510869
157.000000	2.514876
157.500000	2.518878
158.000000	2.522873
158.500000	2.526862
159.000000	2.530844
159.500000	2.534820
160.000000	2.538790
160.500000	2.542754
161.000000	2.546712
161.500000	2.550663
162.000000	2.554608
162.500000	2.558548
163.000000	2.562481
163.500000	2.566408
164.000000	2.570329
164.500000	2.574244
165.000000	2.578154
165.500000	2.582057
166.000000	2.585954
166.500000	2.589846
167.000000	2.593732
167.500000	2.597612
168.000000	2.601486
168.500000	2.605354
169.000000	2.609217
169.500000	2.613074
170.000000	2.616925
170.500000	2.620771
171.000000	2.624611
171.500000	2.628445
172.000000	2.632274
172.500000	2.636097
173.000000	2.639915
173.500000	2.643727
174.000000	2.647533
174.500000	2.651335
175.000000	2.655130
175.500000	2.658921
176.000000	2.662706
176.500000	2.666485
177.000000	2.670259
177.500000	2.674028
178.000000	2.677792
178.500000	2.681550
179.000000	2.685303
179.500000	2.689051
180.000000	2.692794
180.500000	2.696531
181.000000	2.700263
181.500000	2.703990
182.000000	2.707712
182.500000	2.711429
183.000000	2.715141
183.500000	2.718848
184.000000	2.722549
184.500000	2.726246
185.000000	2.729937
185.500000	2.733624
186.000000	2.737306
186.500000	2.740982
187.000000	2.744654
187.500000	2.748321
188.000000	2.751983
188.500000	2.755640
189.000000	2.759292
189.500000	2.762940
190.000000	2.766583
190.500000	2.770220
191.000000	2.773853
191.500000	2.777482
192.000000	2.781105
192.500000	2.784724
193.000000	2.788338
193.500000	2.791948
194.000000	2.795553
194.500000	2.799153
195.000000	2.802749
195.500000	2.806340
196.000000	2.809926
196.500000	2.813508
197.000000	2.817085
197.500000	2.820658
198.000000	2.824226
198.500000	2.827790
199.000000	2.831349
199.500000	2.834904
200.000000	2.838454
200.500000	2.842000
201.000000	2.845541
201.500000	2.849078
202.000000	2.852611
202.500000	2.856139
203.000000	2.859663
203.500000	2.863183
204.000000	2.866698
204.500000	2.870209
205.000000	2.873715
205.500000	2.877218
206.000000	2.880716
206.500000	2.884210
207.000000	2.887700
207.500000	2.891185
208.000000	2.894666
208.500000	2.898143
209.000000	2.901616
209.500000	2.905085
210.000000	2.908550
210.500000	2.912010
211.000000	2.915467
211.500000	2.918919
212.000000	2.922367
212.500000	2.925811
213.000000	2.929251
213.500000	2.932687
214.000000	2.936119
214.500000	2.939547
215.000000	2.942972
215.500000	2.946392
216.000000	2.949808
216.500000	2.953220
217.000000	2.956628
217.500000	2.960032
218.000000	2.963433
218.500000	2.966829
219.000000	2.970222
219.500000	2.973611
220.000000	2.976995
220.500000	2.980376
221.000000	2.983754
221.500000	2.987127
222.000000	2.990497
222.500000	2.993862
223.000000	2.997224
223.500000	3.000583
224.000000	3.003937
224.500000	3.007288
225.000000	3.010635
225.500000	3.013978
226.000000	3.017318
226.500000	3.020654
227.000000	3.023986
227.500000	3.027314
228.000000	3.030639
228.500000	3.033961
229.000000	3.037278
229.500000	3.040592
230.000000	3.043903
230.500000	3.047209
231.000000	3.050513
231.500000	3.053812
232.000000	3.057108
232.500000	3.060401
233.000000	3.063690
233.500000	3.066975
234.000000	3.070257
234.500000	3.073536
235.000000	3.076811
235.500000	3.080082
236.000000	3.083350
236.500000	3.086615
237.000000	3.089876
237.500000	3.093133
238.000000	3.096388
238.500000	3.099638
239.000000	3.102886
239.500000	3.106130
240.000000	3.109370
240.500000	3.112608
241.000000	3.115841
241.500000	3.119072
242.000000	3.122299
242.500000	3.125523
243.000000	3.128744
243.500000	3.131961
244.000000	3.135175
244.500000	3.138385
245.000000	3.141593
245.500000	3.144797
246.000000	3.147998
246.500000	3.151195
247.000000	3.154389
247.500000	3.157581
248.000000	3.160768
248.500000	3.163953
249.000000	3.167134
249.500000	3.170313
250.000000	3.173488
250.500000	3.176660
251.000000	3.179828
251.500000	3.182994
252.000000	3.186156
252.500000	3.189316
253.000000	3.192472
253.500000	3.195625
254.000000	3.198775
254.500000	3.201922
255.000000	3.205066
255.500000	3.208206
256.000000	3.211344
256.500000	3.214478
257.000000	3.217610
257.500000	3.220738
258.000000	3.223864
258.500000	3.226986
259.000000	3.230106
259.500000	3.233222
260.000000	3.236335
260.500000	3.239446
261.000000	3.242553
261.500000	3.245657
262.000000	3.248759
262.500000	3.251857
263.000000	3.254953
263.500000	3.258045
264.000000	3.261135
264.500000	3.264222
265.000000	3.267306
265.500000	3.270387
266.000000	3.273465
266.500000	3.276540
267.000000	3.279612
267.500000	3.282681
268.000000	3.285748
268.500000	3.288811
269.000000	3.291872
269.500000	3.294930
270.000000	3.297985
270.500000	3.301038
271.000000	3.304087
271.500000	3.307134
272.000000	3.310178
272.500000	3.313219
273.000000	3.316257
273.500000	3.319292
274.000000	3.322325
274.500000	3.325355
275.000000	3.328382
275.500000	3.331407
276.000000	3.334428
276.500000	3.337447
277.000000	3.340463
277.500000	3.343477
278.000000	3.346488
278.500000	3.349496
279.000000	3.352501
279.500000	3.355504
280.000000	3.358504
280.500000	3.361501
281.000000	3.364496
281.500000	3.367488
282.000000	3.370477
282.500000	3.373464
283.000000	3.376448
283.500000	3.379429
284.000000	3.382408
284.500000	3.385384
285.000000	3.388358
285.500000	3.391329
286.000000	3.394297
286.500000	3.397263
287.000000	3.400226
287.500000	3.403187
288.000000	3.406145
288.500000	3.409100
289.000000	3.412053
289.500000	3.415003
290.000000	3.417951
290.500000	3.420896
291.000000	3.423839
291.500000	3.426779
292.000000	3.429717
292.500000	3.432652
293.000000	3.435585
293.500000	3.438515
294.000000	3.441442
294.500000	3.444367
295.000000	3.447290
295.500000	3.450210
296.000000	3.453128
296.500000	3.456043
297.000000	3.458956
297.500000	3.461866
298.000000	3.464774
298.500000	3.467680
299.000000	3.470583
299.500000	3.473484
300.000000	3.476382
300.500000	3.479278
301.000000	3.482171
301.500000	3.485062
302.000000	3.487950
302.500000	3.490837
303.000000	3.493720
303.500000	3.496602
304.000000	3.499481
304.500000	3.502358
305.000000	3.505232
305.500000	3.508104
306.000000	3.510973
306.500000	3.513841
307.000000	3.516706
307.500000	3.519568
308.000000	3.522429
308.500000	3.525286
309.000000	3.528142
309.500000	3.530995
310.000000	3.533846
310.500000	3.536695
311.000000	3.539542
311.500000	3.542386
312.000000	3.545228
312.500000	3.548067
313.000000	3.550905
313.500000	3.553740
314.000000	3.556572
314.500000	3.559403
315.000000	3.562231
315.500000	3.565057
316.000000	3.567881
316.500000	3.570703
317.000000	3.573522
317.500000	3.576339
318.000000	3.579154
318.500000	3.581967
319.000000	3.584777
319.500000	3.587586
320.000000	3.590392
320.500000	3.593196
321.000000	3.595997
321.500000	3.598797
322.000000	3.601594
322.500000	3.604389
323.000000	3.607182
323.500000	3.609973
324.000000	3.612762
324.500000	3.615548
325.000000	3.618333
325.500000	3.621115
326.000000	3.623895
326.500000	3.626673
327.000000	3.629449
327.500000	3.632223
328.000000	3.634994
328.500000	3.637764
329.000000	3.640531
329.500000	3.643297
330.000000	3.646060
330.500000	3.648821
331.000000	3.651580
331.500000	3.654337
332.000000	3.657092
332.500000	3.659845
333.000000	3.662595
333.500000	3.665344
334.000000	3.668091
334.500000	3.670835
335.000000	3.673578
335.500000	3.676318
336.000000	3.679057
336.500000	3.681793
337.000000	3.684527
337.500000	3.687260
338.000000	3.689990
338.500000	3.692718
339.000000	3.695444
339.500000	3.698169
340.000000	3.700891
340.500000	3.703611
341.000000	3.706329
341.500000	3.709046
342.000000	3.711760
