   0	0.9092974268256817	1.0000000000000000	0.6143002821164822
   1	0.1411200080598672	0.7500000000000000	0.4483837595622563
   2	-0.7568024953079282	0.0769230769230769	-0.3625364848065030
   3	-0.9589242746631385	-0.2656250000000000	-0.9936085710518370
   4	-0.2794154981989259	-0.3913043478260870	-0.5671591602738184
   5	0.6569865987187891	-0.4423076923076923	-0.0029792023340022
   6	0.9893582466233818	-0.4660633484162896	0.7355698057226638
   7	0.4121184852417566	-0.4784482758620690	0.8679993340139729
   8	-0.5440211108893698	-0.4854932301740812	-0.3987349078335914
   9	-0.9999902065507035	-0.4897820163487738	-0.9978882918070513
  10	-0.5365729180004349	-0.4925373134328358	-0.6678319209347167
  11	0.4201670368266409	-0.4943862275449102	-0.2019015655856854
  12	0.9906073556948704	-0.4956722446624351	0.4911497132262305
  13	0.6502878401571168	-0.4965940054495913	0.9938789718065564
  14	-0.2879033166650653	-0.4972717351764278	-0.0059992047007463
  15	-0.9613974918795568	-0.4977810650887574	-0.9738035064079029
  16	-0.7509872467716761	-0.4981711777615216	-0.7862023624123015
  17	0.1498772096629523	-0.4984749898332655	-0.3461550176837063
  18	0.9129452507276277	-0.4987150933698818	0.2628171393998383
  19	0.8366556385360561	-0.4989073426573427	0.9645747825601844
  20	-0.0088513092904039	-0.4990630855715178	0.4040452840570463
  21	-0.8462204041751706	-0.4991905892510253	-0.8425892301134731
  22	-0.9055783620066239	-0.4992959729653619	-0.8956067428082776
  23	-0.1323517500977730	-0.4993838317449885	-0.4757799612103062
  24	0.7625584504796027	-0.4994576614361125	0.0571582685238104
  25	0.9563759284045030	-0.4995201535508637	0.8193785194938736
  26	0.2709057883078690	-0.4995734031056254	0.7438916744376428
  27	-0.6636338842129675	-0.4996190572937830	-0.5875490342388080
  28	-0.9880316240928618	-0.4996584232818691	-0.9760403019839838
  29	-0.4040376453230650	-0.4996925473477085	-0.5997875789305553
  30	0.5514266812416906	-0.4997222736530272	-0.1203976177630551
  31	0.9999118601072672	-0.4997482883608538	0.6092905243009795
  32	0.5290826861200238	-0.4997711530833308	0.9493444526862952
  33	-0.4281826694961510	-0.4997913304768794	-0.2253274567982483
  34	-0.9917788534431158	-0.4998092039990842	-0.9980898146696348
  35	-0.6435381333569995	-0.4998250932835821	-0.7219795280979530
  36	0.2963685787093853	-0.4998392661966096	-0.2729442543646829
  37	0.9637953862840878	-0.4998519483595878	0.3801231914993747
  38	0.7451131604793488	-0.4998633307214316	0.9974402044906053
  39	-0.1586226688047090	-0.4998735756186367	0.1894646468517920
  40	-0.9165215479156338	-0.4998828216545582	-0.9277153523059827
  41	-0.8317747426285983	-0.4998911876505238	-0.8391420662988305
  42	0.0177019251054136	-0.4998987758627670	-0.4080800038686652
  43	0.8509035245341184	-0.4999056746151525	0.1624051494798128
  44	0.9017883476488092	-0.4999119604643792	0.9076640773122377
  45	0.1235731227452240	-0.4999176999890267	0.5768522293284905
  46	-0.7682546613236668	-0.4999229512743859	-0.7385887952931357
  47	-0.9537526527594719	-0.4999277651500559	-0.9383682676733284
  48	-0.2623748537039288	-0.4999321862256662	-0.5341622770906502
  49	0.6702291758433747	-0.4999362537610281	-0.0297536021953045
  50	0.9866275920404853	-0.4999400023999040	0.7257055001561168
  51	0.3959251501818342	-0.4999434627909782	0.8594633606467327
  52	-0.5587890488516163	-0.4999466621151671	-0.4287294378638211
  53	-0.9997551733586199	-0.4999496245348665	-0.9957016057115985
  54	-0.5215510020869119	-0.4999523715778978	-0.6572173258159583
  55	0.4361647552478249	-0.4999549224666426	-0.1946829000991631
  56	0.9928726480845371	-0.4999572944010113	0.5018485703900581
  57	0.6367380071391379	-0.4999595028024061	0.9911699860997694
  58	-0.3048106211022167	-0.4999615615246237	-0.0329235518108770
  59	-0.9661177700083929	-0.4999634830366533	-0.9786031939696357
  60	-0.7391806966492228	-0.4999652785815143	-0.7780100040175373
  61	0.1673557003028069	-0.4999669583146097	-0.3379416949725684
  62	0.9200260381967906	-0.4999685314245195	0.2753552208420951
  63	0.8268286794901034	-0.4999700062387024	0.9700784493858399
  64	-0.0265511540239668	-0.4999713903161943	0.3796098852904353
  65	-0.8555199789753223	-0.4999726905290755	-0.8547594657124090
  66	-0.8979276806892913	-0.4999739131342152	-0.8890663716783305
  67	-0.1147848137831872	-0.4999750638365784	-0.4678464255989372
  68	0.7738906815578891	-0.4999761478451963	0.0687767285378086
  69	0.9510546532543747	-0.4999771699227430	0.8306378996907324
  70	0.2538233627620363	-0.4999781344295273	0.7261742544408535
  71	-0.6767719568873076	-0.4999790453625991	-0.6072041929986037
  72	-0.9851462604682474	-0.4999799063905715	-0.9722991760589770
  73	-0.3877816354094304	-0.4999807208846800	-0.5920047159299603
  74	0.5661076368981803	-0.4999814919465290	-0.1102461440512853
  75	0.9995201585807313	-0.4999822224329193	0.6232019710665631
  76	0.5139784559875352	-0.4999829149780970	0.9411444700385925
  77	-0.4441126687075084	-0.4999835720137207	-0.2503376802611598
  78	-0.9938886539233752	-0.4999841957868075	-0.9990804626783412
  79	-0.6298879942744539	-0.4999847883758853	-0.7143384095594610
  80	0.3132287824330852	-0.4999853517055498	-0.2640535081876952
  81	0.9683644611001854	-0.4999858875596015	0.3942198219570028
  82	0.7331903200732922	-0.4999863975929180	0.9988485003923734
  83	-0.1760756199485871	-0.4999868833421944	0.1634333693762445
  84	-0.9234584470040598	-0.4999873462356738	-0.9354436937964393
  85	-0.8218178366308225	-0.4999877876019735	-0.8321087376592472
  86	0.0353983027336607	-0.4999882086780985	-0.3999815427941252
